created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Tue Apr 05 16:10:07 +0000 2022,1511375640867442688,"ketimbang memilih cara restorative justice, kenapa nggak diupayakan alternatif penyelesaian kasus lain yg sifatnya bisa lebih solutif &amp  preventif buat meminimalisir kasus diatas. Krn kedepannya gak akan ada yg bisa jamin kalau pelaku klitih tadi nggk melakukan kejahatan berulang",0,0,0,0,in,1226854836387233792,1511374473097711620,slaaytanic,https://twitter.com/slaaytanic/status/1511375640867442688
Tue Apr 05 08:03:18 +0000 2022,1511253129966555138,Penyelesaian klitih cuma dua..... lenyapkan atau cacatkan seumur hidup...... itu nyawa orang main bacok aja...... 😡 https://t.co/jIH3mhknRG,0,0,0,4,in,79121312,1511253129966555138,andikoe,https://twitter.com/andikoe/status/1511253129966555138
Tue Apr 05 06:02:26 +0000 2022,1511222712462868483,@mikeangeleon @collegemenfess Pemerintahnya tutup mata krn klitih udah belasan tahun tp ga ada penyelesaian kongkrit dari pemerintah,0,0,0,0,in,173344914,1511155988228816898,rizhopoda,https://twitter.com/rizhopoda/status/1511222712462868483
Tue Apr 05 04:07:46 +0000 2022,1511193855881711623,"@CNNIndonesia Nih baru bentuk penyelesaian dari pusat Jogjanya langsung. Saran aja, bisa langsung ditelusuri keadaan sosial para Klitih. Lucu loh, pelaku dibawah 18 tahun beramai cari sasaran. apalagi momennya waktu Saur di Ramadhan karim",0,0,1,27,in,1487610900316311556,1511145040671739906,kolomdesa,https://twitter.com/kolomdesa/status/1511193855881711623
Tue Apr 05 02:45:04 +0000 2022,1511173042314960896,"/uny jika masalah wadas jadi konsen isu dari bem, mengapa masalah klitih tidak/belum diangkat jadi isu juga. Bukankah sama2 butuh penyelesaian dari pihak pemerintah ya",1,6,1,38,in,3105990024,1511173042314960896,UNYmfs,https://twitter.com/UNYmfs/status/1511173042314960896
Tue Apr 05 01:02:42 +0000 2022,1511147282326237184,"@kumparan Klitih selalu menjadi masalah di Jogja yang sampai saat ini tidak ada penyelesaian sehingga kejadiannya pun selalu berulang. Maaf, sepertinya pejabat, Polri, dan TNI DIY masih kurang berkomitmen dalam menuntaskan masalah ini. Saya mengusulkan hukuman potong tangan untuk pelaku.",0,0,0,2,in,1349486447691067395,1510888928642883586,Auvaufaryn,https://twitter.com/Auvaufaryn/status/1511147282326237184
Mon Apr 04 13:13:35 +0000 2022,1510968827202269185,"@Eightyeightpm @WidasSatyo Gimana mau ditindak kalau masuk kategori kreativitas 🙂 Akhir tahun lalu Sinuwun sendiri bilang kurang anggaran utk penyelesaian klitih. Tapi berita terbaru sih katanya ya pidanakan, cuman gatau ya. Jogja moda GTA setelah jam 9 malam:)) https://t.co/3wGMJcqz45",12,22,17,73,in,809343766288945152,1510943568596127749,tuturanee,https://twitter.com/tuturanee/status/1510968827202269185
Fri Feb 18 13:27:21 +0000 2022,1494664838987063299,Adanya anak-anak muda Indonesia yang studi di Belanda malah jadi sasaran scammers dan housing frauds. Masalah yang berkepanjangan tanpa upaya penyelesaian kayak mahasiswa kena klitih dan begal di Jogja. Apa tidak sedih itu namanya...,0,2,3,4,in,605974320,1494664838987063299,WAPamungkas,https://twitter.com/WAPamungkas/status/1494664838987063299
Tue Jan 04 05:28:18 +0000 2022,1478236827035205632,"Denial semua. Masalah berulang, tapi stakeholder selalu mencari alasan ketimbang mencari penyelesaian  Pemerintah DI Yogyakarta: Klitih Tidak Tepat untuk Gambarkan Kejahatan Jalanan  Klik untuk baca: https://t.co/0k0fNrQRmb",0,0,0,0,in,1153180802,1478236827035205632,WismaKarya,https://twitter.com/WismaKarya/status/1478236827035205632
Mon Jan 03 23:41:28 +0000 2022,1478149542742671363,Selama kualitas pemda mu ngono hasil riset penyelesaian klitih seko profesor pun yo percuma frenn.. Neng jogja ki gampang golek wong cerdas. Tur kok masalah sosial e akeh? Monggo simpulkan 😂,0,0,0,0,in,2562408961,1478146270870978561,purawisatamu,https://twitter.com/purawisatamu/status/1478149542742671363
Thu Dec 30 09:49:47 +0000 2021,1476490690141954048,@P3nj3l4j4h_id Hopeless... kl urusan penyelesaian klitih di Jogja 😩,0,1,0,0,in,2939656405,1476487912564817927,panjianom102,https://twitter.com/panjianom102/status/1476490690141954048
Wed Dec 29 13:50:00 +0000 2021,1476188755530694656,"Untuk mencegah berulangnya ”klitih” atau kejahatan jalanan, Polda DIY akan menggelar patroli skala besar. Polda DIY juga berkoordinasi dengan pihak-pihak terkait karena penyelesaian ”klitih” butuh solusi komprehensif. #Nusantara #AdadiKompas @harisfirdaus  https://t.co/5Gnt5lGLH9",0,0,0,3,in,255866913,1476188755530694656,hariankompas,https://twitter.com/hariankompas/status/1476188755530694656
Tue Dec 28 13:06:25 +0000 2021,1475815400126304258,Identifikasi sasaran biasanya dari seragam dan badge. Kalau tidak arah keluar dari area sekolah. Tidak serandom klitih zaman sekarang. Itu klitih dulu penyelesaian nya mudah. Bubarkan geng sekolah tuntas seketika.,0,1,0,0,in,126693016,1475815396997431301,renggodarsono,https://twitter.com/renggodarsono/status/1475815400126304258
Tue Dec 28 11:07:02 +0000 2021,1475785355710251009,"Tbh, klitih bukan aksi yang biasa njih @gkrhemas_offici thats a big problem yang blm ada penyelesaian secara tuntas  -Tertanda warga selatan ringroad selatan-",0,0,0,0,in,585495747,1475784829178314752,nurmalitataaa,https://twitter.com/nurmalitataaa/status/1475785355710251009
Tue Dec 28 05:29:24 +0000 2021,1475700386673528838,"Alhamdulillah bertahun2 ada isu klitih &amp  pulang malam selama ini juga aman.  Tapi beneran LELAH. Tiap pulang malam WAS². Semoga dgn viral, beneran ditindak tegas &amp  menemukan penyelesaian. Soalnya bbrpa jalan yg dilewati setiap pulang malam, udah ada kejadian nyatanya. 😔",0,0,0,1,in,1214644958,1475700386673528838,bitaBee,https://twitter.com/bitaBee/status/1475700386673528838
Sat Jun 05 10:40:38 +0000 2021,1401126810859958273,Monggo pak @PoldaJogja mungkin mas ini bisa membantu penyelesaian klitih yg meresahkan.,0,1,2,0,in,65342308,1401126810859958273,fatyakresnawan,https://twitter.com/fatyakresnawan/status/1401126810859958273
Mon Feb 10 15:52:33 +0000 2020,1226896743846961153,"@gigi_githa @FedichaAn Nih git, ku kasih topik. upaya2 yg dapat dilakukan dlm penyelesaian masalah klitih baik oleh keluarga, masyarkt, maupun pemerintah di Yogyakarta"". Okesip samasama.""",0,1,0,0,in,263101927,1226890520196050948,sugengtr,https://twitter.com/sugengtr/status/1226896743846961153
Sun Feb 09 11:54:45 +0000 2020,1226474514814341121,"Penyelesaian Klitih di Yogya, Politisi PKS : Perlu Metode Penanganan Baru https://t.co/SqqDpnMSDC via @tribunjogja",0,0,0,3,in,1088517835,1226474514814341121,DrSukamta,https://twitter.com/DrSukamta/status/1226474514814341121
Sun Feb 09 08:22:25 +0000 2020,1226421078857338880,"Penyelesaian Klitih di Yogya, Politisi PKS : Perlu Metode Penanganan Baru https://t.co/F5YLxm4HKc",0,0,0,0,in,223476605,1226421078857338880,tribunjogja,https://twitter.com/tribunjogja/status/1226421078857338880
Sun Feb 09 07:48:38 +0000 2020,1226412577086853121,"Penyelesaian Klitih di Yogya, Politisi PKS : Perlu Metode Penanganan Baru https://t.co/A8ndH1eM6z via @tribunjogja",0,0,0,2,in,223476605,1226412577086853121,tribunjogja,https://twitter.com/tribunjogja/status/1226412577086853121
Fri Feb 07 09:49:13 +0000 2020,1225718147916890112,"Lantik Kepala Perwakilan BKKBN DIY, Sultan Tekankan Penyelesaian Klitih https://t.co/JF7v5o9iWF",0,0,1,0,in,223476605,1225718147916890112,tribunjogja,https://twitter.com/tribunjogja/status/1225718147916890112
Mon Jun 11 17:41:45 +0000 2018,1006230018354118663,"@LordRio82 @Ternoda_ Apa karena orang jogja solo terlalu halus"" sampai kriminal KLITIH tidak ada penyelesaian yang TEGAS?? Sendika dhawuh?""",0,0,1,0,in,170520206,1006202454935986182,kakalebot,https://twitter.com/kakalebot/status/1006230018354118663
Sun Jul 09 06:02:28 +0000 2023,1677921139899899907,"@txtdrpemerintah Bikin kebijakan Klitih / begal resmi di tembak mati ditempat, sosialisasikan auto gk ada yg berani begal",0,0,0,0,in,1209681537932779521,1677783207734030337,fakhriizzuddinn,https://twitter.com/fakhriizzuddinn/status/1677921139899899907
Sat Jun 24 16:43:51 +0000 2023,1672646730452701186,"Saya kira kebijakan yg tepat, Stop pembebasan Visa ini, daripada mendatangkan Wisman yg tdk berkelas, kalo di Indonesia sekelas pelaku klitih, sekalem2nya sekelas kadrun lah itu yg ngamukan dan nggk tau malu. Perekonomian sektor pariwisata pnting tp lbih pnting marwah bangsa👍 https://t.co/XtNQDkhDym",0,0,0,0,in,1451511358952927237,1672646730452701186,Heri73032637,https://twitter.com/Heri73032637/status/1672646730452701186
Sat May 27 01:12:09 +0000 2023,1662265402393772034,"@Bimasaputr_ @merapi_uncover @Upil_Jaran2 @PoldaJogja @polresjogja iki klitih e bisa jadi wong sing mangkel karo penanganan klitih ng jogja, dadi wonge klitih neng pusat kota dengan persiapan (nganti ngilangi plat segala macem) ben didelok wisatawan dan pemangku kebijakan bawasane kasus klitih ng jogja kui tekan saiki rung rampung2",1,1,0,0,in,1552839973296275458,1662204655454281728,jogjatoz,https://twitter.com/jogjatoz/status/1662265402393772034
Mon May 01 12:58:49 +0000 2023,1653021154712625152,"@hurremhu @FransAlosius @jogmfs Yang menebar isu klitih,keamanan dll memang salahsatunya adlh pihak yg gak bisa punya tanah di Jogja dan ingin mengganti sistem monarki dengan tujuan agar mereka bisa memilih pemimpin yg bisa memberikan kebijakan yg menguntungkan kelompoknya",1,1,0,0,in,1624297682402701314,1652271499783573504,bg_29_,https://twitter.com/bg_29_/status/1653021154712625152
Sat Apr 29 13:09:49 +0000 2023,1652299147276591106,"@jogmfs Karena klitih dianggap kenakalan remaja biasa. Siapa yg ga takut? Keluhan terhadap Jogja jg udh banyak banget, mulai dari kebijakan kepemilikan lahan, dll. Jd wajar Jogja bs berujung ditinggalkan.",0,0,0,0,in,80328090,1652271499783573504,iamyoel_,https://twitter.com/iamyoel_/status/1652299147276591106
Mon Apr 10 23:08:12 +0000 2023,1645564363586310144,"Berharap ada kebijakan"" yang sama atau lebih berat buat para pelaku klitih dan begal di bawah umur  Kan sama-sama menimbulkan korban jiwa, bahkan di beberapa kasus ada yg berupa tindakan terencana juga""",0,1,0,0,in,1441218610945409030,1645564363586310144,HeV_g2,https://twitter.com/HeV_g2/status/1645564363586310144
Wed Mar 29 18:00:08 +0000 2023,1641138182300237845,"@Nebuchanedzar_I @kemasadri @idextratime FYI, klitih"" di AS lebih berbahaya karena para pelakunya sudah punya senjata api dan izin mendapatkan senjata api legal ya masih tergantung kebijakan negara2 bagian masing2""",0,0,0,0,in,885068501765038082,1641103980075057153,jinpinksi,https://twitter.com/jinpinksi/status/1641138182300237845
Mon Mar 27 06:36:36 +0000 2023,1640241392827117570,"Akademisi2 di psikologi UGM, kata sepupu yg kuliah di Psikologi, sudah banyak bahas soal klitih di Jogja.   Ada baiknya pihak terkatit bisa baca karya2 akademik tsb sbg referensi pengambilan kebijakan.",0,0,0,0,in,1094077838842486784,1640239283872354304,Ardins5,https://twitter.com/Ardins5/status/1640241392827117570
Mon Mar 27 01:40:15 +0000 2023,1640166812355796993,@BuzzerRonaldo Minimal buat kebijakan univ kyk gini khusus riwayat pernah jadi pelaku klitih: https://t.co/WcEqIOfENn,0,0,0,0,in,243184726,1640160007462490112,krishnayana95,https://twitter.com/krishnayana95/status/1640166812355796993
Sun Mar 26 15:36:54 +0000 2023,1640014974436380672,"@Adithooker @jawafess Soale si pembuat kebijakan, keluarga ne rung tau di klitih mas, cobo keluarga ne wes tau dadi korban klitih, mesti lg do melek matane nek klitih kui memang berbahaya.",0,0,0,0,in,114213855,1639898750423552000,dikafvck,https://twitter.com/dikafvck/status/1640014974436380672
Sun Mar 26 15:35:02 +0000 2023,1640014502665277443,"@jawafess Si pembuat kebijakan baru bisa sadar nek klitih kui memang berbahaya kalau keluarganya udah jadi korban. Nek durung, yo bakal ngene teros, raono rampunge.""",0,0,0,0,in,114213855,1639898750423552000,dikafvck,https://twitter.com/dikafvck/status/1640014502665277443
Sun Mar 26 12:34:56 +0000 2023,1639969181029519360,"Di hilir, masuk kpd sektor kebijakan (patroli gabungan Pemkot &amp  Kepolisian, dsb). Mgkn klitih cukup 'licin' juga ya, tp bukan berarti tdk berpola. Sebab, biasanya mrk ada lokasi/basecamp tertentu buat 'operasi'. Ini yg perlu disiagakan sblm ada eksekusi lg.",0,1,0,1,in,2554490400,1639968491943100417,HarahapChisa,https://twitter.com/HarahapChisa/status/1639969181029519360
Sun Mar 26 12:05:52 +0000 2023,1639961865731096577,Jokowi telah menyiapkan beberapa langkah untuk melindungi UMKM yang terdampak kebijakan larangan impor pakaian bekas ilegal.  BREAKING NEWS FIFA Nuri Klitih Israel Bill Gates https://t.co/yR1yfOlQVx,0,0,1,3,in,1533697678613565440,1639961865731096577,mediaterkin1,https://twitter.com/mediaterkin1/status/1639961865731096577
Sun Mar 26 10:14:42 +0000 2023,1639933888440188929,@ekadwiarianto @convomfs Sebaiknya kita mulai memblowup klitih ini ke media internasional biar pada malu pemangku kebijakan dan pengelola provinsi ter istihmehwah,0,2,0,6,in,1574091248624840704,1639457919103303681,TraseerNew,https://twitter.com/TraseerNew/status/1639933888440188929
Sun Mar 26 08:26:04 +0000 2023,1639906551040471040,"@ekadwiarianto @convomfs jogja makin hari makin gajelas deh asli🥲 makin ga aman bgt, ntah kemana aparat keamanan di jogja 😒 kebijakan sultan tentang para klitih juga gajelas ah masa dah bertahun-tahun ga ilang weh😭😭😭",0,0,0,0,in,1219491432488038402,1639457919103303681,kopilangit__,https://twitter.com/kopilangit__/status/1639906551040471040
Sun Mar 26 06:31:33 +0000 2023,1639877730429972480,Bagaimana implementasi kebijakan hilirisasi dapat membantu pemerataan pembangunan di Indonesia? selengkapnya : https://t.co/XQsFE3cRgR  Trending : Timothy klitih fizi #motogp ritz carlton beauty and the beast jogja ziva #jennie https://t.co/X7IrSzERaX,0,0,1,0,in,1546727552881815552,1639877730429972480,GardanasionalRI,https://twitter.com/GardanasionalRI/status/1639877730429972480
Sun Mar 26 05:40:45 +0000 2023,1639864947403530240,"@__AnakKolong @ResKulonprogo @PoldaJogja @ListyoSigitP @DivHumas_Polri kalau mau aman Yogya dijadikan satu provinsi dg Jateng shg tidak ada lagi kebijakan yg nyeleneh, provinsi terpisah malah melestarikan hal2 yg kurang baik spt premanisme, diskriminasi, klitih...dsb",0,0,0,0,in,3248886918,1639838360712933376,wrahardian2,https://twitter.com/wrahardian2/status/1639864947403530240
Sun Mar 26 04:48:19 +0000 2023,1639851754866249729,"@sefkelik Masalah kenakalan remaja itu masalah kebijakan daerah. Bukan cuma masalah sistem penghukuman. Kita udah berkali-kali mukulin pelaku klitih, nelanjangin mereka, dan nyebar video mereka minta maaf yang lagi telanjang dan sesenggukan. Tapi klitih masih ada terus.",0,0,0,2,in,1353002250319224832,1639825801138020353,pascallous,https://twitter.com/pascallous/status/1639851754866249729
Sun Mar 26 03:14:42 +0000 2023,1639828195183841280,"klitih iki wes suwe dan akeh korban tp kok gak ono kebijakan opo opo yo, jogja wes kyk hells kitchen ae",0,0,0,0,in,1211176628237160449,1639828195183841280,akunnyafajar,https://twitter.com/akunnyafajar/status/1639828195183841280
Sun Mar 26 00:40:06 +0000 2023,1639789288643768320,Jokowi memastikan pelaksanaan kebijakan penangkapan ikan terukur berbasis kuota (PIT) akan memberikan banyak keistimewaan dan mendorong pemberdayaan nelayan kecil.  Lyodra Ziva chef arnold Beauty and the Beast Klitih Danang https://t.co/Vzow1g3R8C,0,1,1,1,in,1568087991666737153,1639789288643768320,amanda_faraah,https://twitter.com/amanda_faraah/status/1639789288643768320
Sat Mar 25 20:25:10 +0000 2023,1639725129734426624,"@FXHarminanto Nek keluarga ne si pembuat kebijakan blm pernah jadi korban' klitih, peraturan ya cuma akan gitu aja, gak ada ketegasan sama sekali.""",0,0,0,0,in,114213855,1639584238394839040,dikafvck,https://twitter.com/dikafvck/status/1639725129734426624
Wed Mar 22 08:04:07 +0000 2023,1638451476342374401,Dhlahhh jogja ni citranya udh jelek gara2 klitih sama umr rendah malah bikin kebijakan kaya gini bodo kali,0,0,0,1,in,1167391592358895617,1638451476342374401,i_haveadigbick,https://twitter.com/i_haveadigbick/status/1638451476342374401
Tue Mar 21 05:34:10 +0000 2023,1638051350830538753,"@neohistoria_id Kebijakan yg luar biasa,semoga diterapkan lagi karena marak gangster,klitih yg meresahkan...",0,0,0,5,in,1436476775547105284,1638024641083228160,ToddBuddy77,https://twitter.com/ToddBuddy77/status/1638051350830538753
Fri Mar 17 09:28:35 +0000 2023,1636660792081907713,"@msl1896 @mazzini_gsp autopilot, pernah dengar ada kebijakan yg progresif? dari dulu masalah ya itu2 aja, awalnya muncul klitih itu  ya kota istimewa ini...",0,1,0,0,in,1431570895500283905,1636593024468922371,KlavuGheni2,https://twitter.com/KlavuGheni2/status/1636660792081907713
Wed Mar 08 14:38:51 +0000 2023,1633477385889935362,"Mereka ngomong gitu itu sadar apa emang gak tau kalo klitih jaman sekarang itu sekeji itu sampai bisa menghilangkan nyawa orang? Apa bahkan jangan-jangan pemangku kebijakan ini males utk menangani klitih, makanya solusi yg diberikan tidak masuk akal buat warganya?",0,1,0,0,in,270293564,1633477383373361153,rendraesteja,https://twitter.com/rendraesteja/status/1633477385889935362
Mon Feb 13 15:00:25 +0000 2023,1625147891705839616,"@wajimahhayay JOGJA AKAN ISTIMEWA SELAMANYA....PUN WALAU PRAKTEKNYA BANYAK YANG MENGOTORI KEISTIMEWAAN DENGAN BEBERAPA KEBIJAKAN/ TINDAKAN DARI DALAM MAUPUN DARI LUAR KRATON....HENDAKNYA KITA JAS MERAH"" DAN LEBIH BIJAK DALAM MENYIKAPI KEBIJAKAN DAN BERSIKAP. SEPERTI MENINDAK TEGAS KLITIH, DLL""",0,0,0,0,in,387512449,1624751223323918336,Rnbaggaswara,https://twitter.com/Rnbaggaswara/status/1625147891705839616
Wed Feb 08 13:51:41 +0000 2023,1623318651645620225,"@stefanaezer @RezkyRamadhanz Ganti gubernur, gnti kebijakan. Bs2 warga asli jogja tergusur bu.... klo soal klitih hrsnya aparat stempat tegas bertindak. Sjk dulu Jogja aman tentram, bahagia. Knp skrg jd bgini?",0,1,0,4,in,1603993944941301761,1622972017141235712,kukuroku1,https://twitter.com/kukuroku1/status/1623318651645620225
Thu Dec 08 23:48:42 +0000 2022,1601000850893045760,"Ada penelitian dari AJI kalo kafe di daerah jogja (yang menjamur kayak bandung) ternyata tidak ramah anak, sehingga menyebabkan pergaulan tidak sehat dan juga maraknya fenomena geng serta klitih.  Intinya, jogja kekurangan warnet💀 perlu ada kebijakan dari kanjeng sultan",0,0,0,0,in,1471849039,1601000850893045760,Rayhan_Pres_ICA,https://twitter.com/Rayhan_Pres_ICA/status/1601000850893045760
Tue Nov 15 14:29:57 +0000 2022,1592525316664463360,Pagi tadi kami dari INRES bertemu dengan jajaran Disdikpora DIY.   Kami memaparkan kajian rekomendasi kebijakan dalam pencegahan &amp  penaganan kekerasan jalanan (Klitih).   Pertemuan ini tindak lanjut dari Gerakan #JagaKanca &amp  Buku Saku Seni Memahami Remaja yg kita buat sebelumnya https://t.co/oiqXd4X7g9,0,2,4,10,in,1002504894278877186,1592525316664463360,ArdySyihab,https://twitter.com/ArdySyihab/status/1592525316664463360
Sun Oct 30 01:55:39 +0000 2022,1586537282319708160,"@txt_jajan @worksfess Yakin bisa? Dengan pemerintah yg justru sibuk ngurusin cultural heritage drpd ngurusin pengolahan sampah yg sudah overload di Piyungan, atau masalah klitih yg masih marak. Sebagai warga Jogja, aku ngerasa bahwa kebijakan pemerintah Jogjs tuh kebanyakan magic bullet.",0,1,0,5,in,1569895157637726208,1586277528481648640,alexei_andreas,https://twitter.com/alexei_andreas/status/1586537282319708160
Sat Sep 03 10:52:17 +0000 2022,1566016224646942720,Bersyukur ternyata opsi menekan angka klitih datang dari kebijakan pusat sebagai partner Royal Government👍 % Kenaikan BBM &gt  % Kenaikan UMR  Tabungan berkurang (Kalau ada) &gt  Pemuda Klitih harus bantu orang tua &gt  Tidak ada Klitih dan Pengeroyokan Suporter di DIY &gt  Damai Istimewa,0,1,0,1,in,1940452248,1566016224646942720,darjunoherpito,https://twitter.com/darjunoherpito/status/1566016224646942720
Fri Jul 08 01:08:48 +0000 2022,1545213277180813317,"[TERBARU] #oot  Klitih Jogja, namanya diganti biar Jogja aman"". Setelah itu, kebijakan (nggak efektif lainnya) dibuat: jam malam!  Belum ada 1 bulan setelah jam malam, klitih sudah terjadi lagi. Waspadai masa libur sekolah, Lur!  https://t.co/QwZNGt4HPt""",0,2,1,5,in,3087624510,1545213277180813317,arsenalskitchen,https://twitter.com/arsenalskitchen/status/1545213277180813317
Tue Jun 28 11:07:17 +0000 2022,1541740011011584000,"Demi terhindar dari potensi terjadinya kejahatan klitih, Yogyakarta secara resmi memberlakukan kebijakan aturan jam malam. https://t.co/KdpMUjPLQ7  #JamMalamJogja #JamMalam #Klitih https://t.co/h8OqmokpOM",0,0,0,0,in,1016858721056522240,1541740011011584000,PingPointID,https://twitter.com/PingPointID/status/1541740011011584000
Mon Jun 27 13:00:00 +0000 2022,1541405990851170304,Kebijakan jam malam di Jogja ini dilaksanakan untuk menangkal klitih. Namun apakah kebijakan ini bisa jadi solusi terbaik untuk mengatasi klitih? #Kilas https://t.co/wg9F4m5epC,1,0,2,3,in,2388795571,1541405990851170304,mojokdotco,https://twitter.com/mojokdotco/status/1541405990851170304
Tue Apr 26 18:00:16 +0000 2022,1519013508406398976,"@rizkyXprasetya @merapi_uncover kuwi kan diganti pasir ben UMRe naik, kesejahteraan hidup meningkat, itu berdampak pada kebijakan penurunan harga properti, keamanan lingkungan seperti memberantas klitih dan maling termasuk maling korek.e konco, maling helm, dan maling motor sik ratau kecekel kae.",0,1,0,0,in,229710717,1517153591274143749,razaqrdnsyh,https://twitter.com/razaqrdnsyh/status/1519013508406398976
Tue Apr 26 12:37:15 +0000 2022,1518932216289849345,Maraknya aksi klitih di Yogyakarta membuat warganya harus dapat melindungi diri sendiri di tengah kebijakan dari pemerintah daerah yang tidak signifikan dalam mengatasi masalah ini dari hulu sampai ke hilir. https://t.co/J3up16UyrL,0,2,3,18,in,1427271021518721024,1518932203438481408,puspenpol,https://twitter.com/puspenpol/status/1518932216289849345
Fri Apr 22 03:49:02 +0000 2022,1517349736214593536,@BuruhYogyakarta @susipudjiastuti piye kuwi? kebijakan merelokasi kraton klitih dan UMP ke samudra hindia?,0,0,0,0,in,53285329,1517292620707688448,_Tukijo,https://twitter.com/_Tukijo/status/1517349736214593536
Sat Apr 09 12:56:11 +0000 2022,1512776388922810368,"aku sebagai orang Jogja aja malah mengkritisi keras tiap kebijakan blunder yang dikeluarkan pemangku kepentingan mengenai kasus klitih ini, terlalu banyak korban yang sudah berjatuhan orang-orang ignorant kaya gitu emang banyak, makanya kota ini susah maju",0,0,1,2,in,49542759,1512776388922810368,puteeera,https://twitter.com/puteeera/status/1512776388922810368
